color,contribution_pk,count_concepts,description,family_glottocode,family_name,glottocode,id,jsondata,latitude,longitude,macroarea,markup_description,name,pk
#7ECC51,4,1158,,,Chicham,agua1253,ids-258,{},-5.30044,-77.9218,South America,,Aguaruna,871
