color,contribution_pk,count_concepts,description,family_glottocode,family_name,glottocode,id,jsondata,latitude,longitude,macroarea,markup_description,name,pk
#803348,17,7,,,Yuracaré,yura1255,diacl-68400,{},-16.7479,-65.1224,South America,,Yurakaré,611
