color,contribution_pk,count_concepts,description,family_glottocode,family_name,glottocode,id,jsondata,latitude,longitude,macroarea,markup_description,name,pk
#89CC51,17,12,,,Kwaza,kwaz1243,diacl-57050,{},-11.6667,-61.1833,South America,,Kwaza,570
